Page ID,Page Name,Disclaimer,Amount Spent (USD)
1177329825688370,Politics,Paul C Salom,≤100
323083351064533,The News Literacy Project,The News Literacy Project,≤100
102010211314386,Donald Trump 2020 Voters,I Love My Freedom,≤100
999556810102061,Signature Seas,Signature Seas,≤100
28126338304,Surfrider Foundation,"SURFRIDER FOUNDATION, INC",≤100
260366367717440,Committee to Protect Medicare,Committee to Protect Medicare,≤100
193246844702687,Defending Democracy Together,Defending Democracy Together,≤100
105264094403642,Trump MAGA Swag,James Richard Griffin,≤100
175580571641,Out of Print,These ads ran without a disclaimer,≤100
108423093993041,USA News for Everyone,Christopher Ryan Klinker,≤100
482100658584410,We Stand For Energy,"EDISON ELECTRIC INSTITUTE, INC.",≤100
107665644228467,Conservative Journal Review,Conservative Journal Review LLC,≤100
100968598130407,Tax Support Center,Mercedes Lease,≤100
204243816263754,Rev Yearwood,Hip Hop Caucus,≤100
2323471027903589,Bridging Minds,Bridging Minds,≤100
818240858302275,Dan Lauzon for House of Representatives,Daniel J Lauzon,≤100
110415877229724,Real American Sportsmen,Real American Sportsmen,≤100
101624321445953,Garrett Blad for State Rep,Blad for Indiana,≤100
166738743732702,All Above All Action,All Above All Action Fund,≤100
769395966523308,Eddie J. Mauro,MAURO SENATE CAMPAIGN TEAM,≤100
84112077638,GreaterGood.org,GREATERGOOD.ORG,≤100
381423518599637,"Hill and Ponton, P.A.","Hill and Ponton, P.A.",≤100
1658135304460341,MANG,MANG,≤100
101333462265,Distilled Spirits Council of the United States,Distilled Spirits Council of the United States,≤100
296093157932840,The Fulcrum,Issue One,≤100
1764185850558806,Apex Clean Energy,Apex Clean Energy,≤100
188306598564564,Joe Morelle for Congress,JOE MORELLE FOR CONGRESS,≤100
648335462024721,Haley Stevens,HALEY STEVENS FOR CONGRESS,≤100
93228695778,Tea Party Patriots,Tea Party Patriots,≤100
473191156175163,EDF Action,Environmental Defense Action Fund,≤100
207833736045744,MHAction.org,Kevin R Borden,≤100
375307592830342,The Veterans Advocacy and Benefit Association,VABA LLC,≤100
100911481267154,"Luke Gromen - FFTT, LLC","FFTT, LLC",≤100
109190967329516,Car Headline Bulletin,Abraham Osayomi,≤100
2009466829272479,SavageXFenty,These ads ran without a disclaimer,≤100
102880484765580,Conservative Movers,Conservative Movers,≤100
146754548089,CityTeam,CityTeam,≤100
113168840368379,Quality of Life,Eddie Haw Chen,≤100
105832587746577,Be a Voter,Story Network Foundation,≤100
1517919588502283,Christy Smith for Congress,CHRISTY SMITH FOR CONGRESS,≤100
616507365386105,Top Conservative,Eric Brian Rosenberg,≤100
101313794706358,Kalie Hess for Maine Senate,Kalie Hess for Maine Senate,≤100
101095043361,Americans United for Life,AMERICANS UNITED FOR LIFE,≤100
907919839243616,My Faith Votes,My Faith Votes,≤100
112667740300469,Democratic Group,Mark R Mclaren,≤100
114933426714606,Horry County Rising,Horry County Rising,≤100
80433353285,Taradel LLC,Taradel,≤100
110593360371977,Reject TCI in Maine and Tell Mills NO,Richard Ross Coshow,≤100
1005566252861190,VOTEPROCHOICE,DEMOCRATS.COM,≤100
205795426669644,Facts and Logic about the Middle East,Facts and Logic About the Middle East,≤100
287626442158465,Laws101,Laws101,≤100
1424939337821370,Rachel Wahba,Rachel Wahba,≤100
137389882951546,Social Security Works,Social Security Works,≤100
107956104057904,Mainers Against Communism,Christopher A Lord,≤100
106980596149844,Andrew Romanoff,ROMANOFF FOR COLORADO,≤100
721000238103165,Eric Early,ERIC EARLY FOR CONGRESS,≤100
163055010716637,G95,Peter Carlton Solle,≤100
103213601095503,ParentsTogether Action,ParentsTogether Action,≤100
27461595703,Carbonfund.org Foundation,829 Studios LLC,≤100
1272534336242476,World101,Council on Foreign Relations,≤100
137078141865,Kentucky Democratic Party,Kentucky Democratic Party,≤100
16897432723,Friends of the Boundary Waters Wilderness,FRIENDS OF THE BOUNDARY WATERS WILDERNESS,≤100
304062610300415,VozWire,Gregson E Mathe,≤100
73277646827,Trees for the Future,Trees for the Future,≤100
114625730266879,Republican Voters Against Trump,Defending Democracy Together,≤100
44164653347,Safer States,Safer States,≤100
67670506458,National Health Council,NATIONAL HEALTH COUNCIL INC,≤100
109477730706610,Inside The Mind of Democratic Voters in 2020,Anthony Joseph Bottorff,≤100
45013872425,The Ripon Society,RIPON SOCIETY,≤100
565602073609623,EVANS for ME,EvansforMe,≤100
2049170775107862,Resistance By Design,Resistance By Design,≤100
184404096774,Lupus Foundation of America,"Lupus Foundation of America, Inc.",≤100
59826489083,SELC,SOUTHERN ENVIRONMENTAL LAW CENTER,≤100
2046092952294722,Lucy McBath for Congress,FRIENDS OF LUCY MCBATH,≤100
202626512363,U.S. Census Bureau,These ads ran without a disclaimer,≤100
103646064618386,The Judge Show - James Judge,James Patrick Judge Jr.,≤100
109889733883173,WE GOT TEEZ,RICHARD ANDREW-WITTE COMISKEY,≤100
147523538641547,Capitol Ministries,CAPITOL MINISTRIES,≤100
108915727123920,Dads And Daughters Against Domestic Violence,Sean M Callahan,≤100
384676381708957,Education NC,Education NC,≤100
100679268000795,META for Providers,Caroline L Cerbus,≤100
248389312777,AANA / American Association of Nurse Anesthetists,American Association of Nurse Anesthetists,≤100
645977062498104,Oakes Animal Damage Control,John E Oakes,≤100
682627178792576,Re-Elect Representative Genevieve McDonald,Genevieve L Mcdonald,≤100
101682706561261,"Freedom Watch, Inc.","Freedom Watch, Inc.",≤100
222811984421691,Cold Bee Gone,Joyce K C None Dales,≤100
9694956217,Animal Legal Defense Fund,ANIMAL LEGAL DEFENSE FUND,≤100
24777553348,Afterschool Alliance,AFTERSCHOOL ALLIANCE,≤100
17801244148,Jill Schupp,SCHUPP FOR CONGRESS,≤100
149220264647,ADL - Anti-Defamation League,Anti-Defamation League,≤100
104686564209483,I Want My Mommy A Parent's Guide to Child Care and Education Red Book,Cameron Kidston,≤100
8815573924,Utah Food Bank,UTAH FOOD BANK,≤100
104505064408799,Cove USA,"Cove USA, LLC",≤100
104834210883,The Story of Stuff Project,The Story of Stuff Project,≤100
127637620616803,Comcast Newsmakers,Comcast,≤100
102913114641084,Deplorable T-Shirts Store,Matthew Justin Viles,≤100
38882699096,Polaris,POLARIS PROJECT,≤100
546497545399440,ASEC - African Sisters Education Collaborative,African Sisters Education Collaborative (ASEC),≤100
117507751891,United Poultry Concerns,"UNITED POULTRY CONCERNS, INC",≤100
1883837055193241,Shield Republic,These ads ran without a disclaimer,≤100
1539972792944463,Forge Leadership Network,Forge Leadership Network,≤100
105264661544,Peace Action Maine,Charlotte Martha M Spiess,≤100
114008535880,Foundation for Individual Rights in Education,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,≤100
387260852134552,Dr. Tom Tarter,CITIZENS FOR TOM TARTER,≤100
1605050286191799,Casco/Naples Earth Day Organization,Amy P Rossetti,≤100
106245384043438,Tims For Congress,FRIENDS OF DESIREE TIMS,≤100
402969533432277,Cisneros for Congress,CISNEROS FOR CONGRESS,≤100
161994493811699,Conservation Lands Foundation,Conservation Lands Foundation,≤100
110962313941403,Vote from Home 2020,PEOPLE FOR GOVERNMENT PAC,≤100
1419480864851393,Arizona Mirror,Arizona Mirror,≤100
161186620643972,American Institute for Economic Research,AMERICAN INSTITUTE FOR ECONOMIC RESEARCH,≤100
169042736456594,All Out,"All Out Action Fund, Inc.",≤100
112839420355640,Laughing Liberals,Laughing Liberals,≤100
128155811565,Wyoming Liberty Group,Wyoming Liberty Group,≤100
513785465632396,Airline Passengers for Justice,Airline Passengers for Justice,≤100
13649914583,Equality Now,"EQUALITY NOW, INC.",≤100
108503659576,National Coalition for Public School Options,National Coalition for Public School Options,≤100
115757826468774,Statsigo,Statsigo,≤100
2096116803831566,Live Poll for Democrats: 11:59 P.M. Deadline,Democratic Governors Association,≤100
151721606865,Intrepid Fallen Heroes Fund,Intrepid Fallen Heroes Fund,≤100
79047202856,People's World,People's World,≤100
101690998009007,Improving Life Through Health,Nicolette Dalan,≤100
2259323457517498,Abolish the Electoral College,ABOLISH THE ELECTORAL COLLEGE,≤100
110812367801,Congressional Progressive Caucus Center,Congressional Progressive Caucus Center,≤100
1621690511405010,Civic Action,Civic Action,≤100
85569513068,International Planned Parenthood Federation/Western Hemisphere Region,International Planned Parenthood Federation/Western Hemisphere Region,≤100
1784991421516214,Seek Refuge,Seek Refuge,≤100
101231194923514,Only Patriots Page,easyspeak.io,≤100
289446947817747,Global Citizen,"GLOBAL POVERTY PROJECT, INC.",≤100
552580508224925,Chan Zuckerberg Initiative,"CHAN ZUCKERBERG INITIATIVE, LLC",≤100
107722887387213,Lance Bachmann,Lance Bachmann,≤100
102027764795677,American Wire,The USA Wire,≤100
690487321044876,Good Deed Entertainment,Good Deed Entertainment,≤100
135500133147357,ProEnglish,US INC,≤100
509467169261454,Team Honda Cares,"Honda North America, Inc.",≤100
1573514862764092,Speech First,Speech First,≤100
106629127527429,Kathy Barnette for Congress PA 04,Kathy Jean Barnette,≤100
164513254148611,America's Voice News,Barbara Jean Lawrence,≤100
79743808136,NAIS -- National Association of Independent Schools,"NATIONAL ASSOCIATION OF INDEPENDENT SCHOOLS, INC.",≤100
166173897321426,Audrey Denney for Congress,AUDREY DENNEY FOR CONGRESS,≤100
109536380735728,Love Buccaneers,These ads ran without a disclaimer,≤100
431076034393780,BloombergTax,"BUREAU OF NATIONAL AFFAIRS, INC., THE",≤100
44821210086,American Numismatic Association,AMERICAN NUMISMATIC ASSOCIATION,≤100
500410440069924,Dan "Taxation Is Theft" Behrman for President 2020,COMMITTEE TO ELECT DAN TAXATION IS THEFT BEHRMAN,≤100
1375618656016062,Deb Haaland for Congress,DEB HAALAND FOR CONGRESS,≤100
603476166817954,Big Bad Uncle Sam,Collin Christian Johnson,≤100
102377984581168,A Democrat in the Wilderness,Emmanuel Fourakis,≤100
314463908651,After Fifty Living,Joanne Sullivan Lema,≤100
1765073800454902,Reform Austin,Reform Austin Inc.,≤100
243502949110951,Airport Workers United,SERVICE EMPLOYEES INTERNATIONAL UNION,≤100
151112618284015,DigDeep,DigDeep Right to Water Project,≤100
127520567290836,Push Digital Inc,Push Digital Inc,≤100
804568342964376,2nd Amendment Rights,One Nation Design,≤100
370549906309170,ActionSprout,"ActionSprout, Inc.",≤100
29008276590,The Salvation Army Greater New York Division,The Salvation Army,≤100
28486214581,Food for the Hungry,"FOOD FOR THE HUNGRY, INC.",≤100
1581066988819381,Alums for Campus Fairness,StandWithUs,≤100
389119978332258,We Are Apartments,The National Association of Apartments and the National Multifamily Housing Council,≤100
372799605421,DeSmog,DeSmog,≤100
161356730701227,Amanda Stuck,STUCK FOR CONGRESS,≤100
802271849850801,Freedom for All Americans,Freedom for All Americans,≤100
55708608675,RAND Corporation,"RAND CORPORATION, THE",≤100
273168429458189,Center for Western Priorities,Center for Western Priorities,≤100
84765382005,Mayor Levesque,Jason J Levesque,≤100
101446898176303,Healthy Good Times,ECOMX LLC,≤100
922580991129339,People's Mojahedin Organization of Iran - MEK IRAN,MEK-Iran (Saeid Saadati),≤100
1012679305536045,Elissa Slotkin for Congress,ELISSA SLOTKIN FOR CONGRESS,≤100
269819176888460,Digital Democrat,Grayson Alexander Pangilinan,≤100
108159117422814,Matt Laughridge,"Matt Laughridge for Congress, Inc.",≤100
113644103666790,America First,TruthLion,≤100
109267407229927,ZIPO: Zero Interest Principal Only,ZIPO Inc,≤100
100575810307679,VICE TV,These ads ran without a disclaimer,≤100
101202938057197,Phil Gardner,PHIL GARDNER FOR CONGRESS,≤100
2470686072951022,Gilmer for Congress,THOMAS GILMER FOR CONGRESS,≤100
34521916336,Brent Bozell,MEDIA RESEARCH CENTER,≤100
100616198043452,Joe Lentol for Assembly,Citizens for Lentol,≤100
166235850642503,Imagine That,American Fuels and Petrochemicals Manufacturers,≤100
290548664672,First Liberty,First Liberty Institute,≤100
132434210763801,Secure Community Network,Secure Community Network,≤100
292018201259366,We Raise Foundation,WE RAISE FOUNDATION,≤100
485980975070908,Abigail Spanberger,Spanberger for Congress,≤100
26668999076,The Cato Institute,"CATO INSTITUTE, INC.",≤100
1311291038982513,2A Gear,Teecreations LLC,≤100
1653885501501009,Propeller,Propeller Enterprises,≤100
648420025366676,KetoLogic,Joshua Chopak,≤100
140944265994166,Center for Addiction Services and Psychotherapy Interventions Research,a research grant at The National Center on Addiction and Substance Abuse (CASA),≤100
710669049286394,Woo the People,Khosro David Illulian,≤100
788632858205691,Zero Waste Face,Zero Waste Face,≤100
5593944035,Competitive Enterprise Institute,COMPETITIVE ENTERPRISE INSTITUTE,≤100
263648823799738,Representative Charlotte M. Warren,Maine House Majority,≤100
175403889150682,FindLaw.com,FindLaw Consumer,≤100
280285049085,Homes.com,Homes.com,≤100
113425596978821,FTC #COVIDRelief,Jared Mohonri Lutz,≤100
105069107799184,Spread Love Everywhere You Go,Shi Yuan Ge,≤100
104006944272732,Honest Arizona,Advancing AZ,≤100
512112895658691,Citadel Securities,Citadel,≤100
6787988478,Physicians for Human Rights,"PHYSICIANS FOR HUMAN RIGHTS, INC.",≤100
499379343409991,Impact Fund,"IMPACT FUND, THE",≤100
101484004668711,The Week Junior US,These ads ran without a disclaimer,≤100
102540204580217,UpNorthNews,Courier Newsroom,≤100
113784851983291,Friends of Bill Henry,Friends of Bill Henry,≤100
475456956305422,All Voting Is Local,The Leadership Conference on Civil and Human Rights,≤100
171516669541491,Bright Hope,BRIGHT HOPE INTERNATIONAL,≤100
7357041101,Tammy Baldwin,TAMMY BALDWIN FOR SENATE,≤100
354211448620959,Alexandra Owensby For the People,ALEXANDRA OWENSBY FOR THE PEOPLE,≤100
107326254225803,DSA For The Many,DSA For The Many,≤100
27139120832,Advancing Native Missions,Advancing Native Missions,≤100
354329797956187,The Catholic Association,"The Catholic Association, Inc",≤100
673911996356327,Gov. Bill Lee,the State of Tennessee,≤100
111495005590988,Pattern,Pattern Energy,≤100
186538388091065,Operation Sacred Trust,Purpose Built Families Foundation,≤100
100633308217473,Justice For Sara,Justice For Sara,≤100
200650357207240,I Love My Freedom,Making Web LLC,≤100
206821333312617,State of Childhood Obesity,State of Childhood Obesity,≤100
477871215985975,DC Business Daily,Franklin Archer,≤100
300341323465160,The Daily Signal,HERITAGE FOUNDATION (THE),≤100
136121223083299,Sea Turtle Conservancy,"SEA TURTLE CONSERVANCY, INC.",≤100
110828620426941,Roger Polack for Congress,ROGER FOR WISCONSIN,≤100
177608652618,VirtualJerusalem.com,J Media Global LLC,≤100
615854911830541,Shore Buddies,Malte Niebelschetz,≤100
1528498354074301,Punching Bag Media - Conservative News,Sean Michael Probber,≤100
203583423017526,National Immigration Law Center,National Immigration Law Center,≤100
180230069923,American Life League,American Life League,≤100
505653766599222,America First with Dr. Sebastian Gorka,Salem Media,≤100
100722328329613,Every Single Vote,Every Single Vote,≤100
19045776114,The Better World Campaign,BETTER WORLD CAMPAIGN,≤100
241672016328637,Lauren Underwood for Congress,LAUREN UNDERWOOD FOR CONGRESS,≤100
130912793621553,Food Bank For New York City,Food Bank For New York City,≤100
105222917615301,Jen Richardson for Congress,CITIZENS FOR JEN RICHARDSON,≤100
362835977563117,Craig Thompson for NH,Craig Thompson for NH,≤100
216311481960,Bill Gates,These ads ran without a disclaimer,≤100
111941237005726,Just The News,Just the News,≤100
110280253735683,Alexandria Ocasio-Cortez Fan Club,Imran M Jemal,≤100
487569614682924,CAPP USA,Yellow Line Productions LLC,≤100
321275377976909,The People's Lobby,The People's Lobby,≤100
337490192991981,Grabien,Grabien Inc,≤100
394707496275,Threads 4 Thought,Threads 4 Thought,≤100
309094279104553,Twelve Books,"Hachette Book Group, Inc.",≤100
113065983566595,TrumpCoin,Jonathan Caughey,≤100
111226867129700,Prideful Patriots,Prideful Patriots,≤100
551158678560402,Epimonia,Epimonia LLC,≤100
1755810367986271,Eurasia Group Foundation,Eurasia Group Foundation,≤100
488460945012999,President Trump 2020,Trump Collections,≤100
271434569418,HumaneWatch,Center for Consumer Freedom,≤100
175034712516314,WaterAid America,WaterAid America,≤100
101481584557260,Help Asheville Bears-HAB,Heather Christina Williams,≤100
114815188528887,Neighborhood Nurse,Kristina Anne Larsen,≤100
105821344592,Eugene A. DePasquale,DEPASQUALE FOR PA 10,≤100
100954708112820,Americans for Medicare Dental Coverage,Freeroots,≤100
133913826633461,Grassroot Institute of Hawaii,Grassroot Institute of Hawaii,≤100
485980975070908,Abigail Spanberger,SPANBERGER FOR CONGRESS,≤100
174046949421616,Phenomenal Woman Action Campaign,Phenomenal Woman Action Campaign,≤100
1666922183524165,ReThink Energy NJ,ReThink Energy NJ,≤100
1118677698164230,Meli Wraps,Jaime Ella Harmon,≤100
125649561365522,J.D. Scholten,SCHOLTEN4IOWA CAMPAIGN COMMITTEE,≤100
8145161702,Lambda Legal,"LAMBDA LEGAL DEFENSE & EDUCATION FUND, INC.",≤100
115268821893794,Environmental Action,"Environmental Action, Inc.",≤100
27478282874,UNITE HERE!,UNITE HERE,≤100
190062194353228,Wycliffe Associates,"WYCLIFFE ASSOCIATES, INC.",≤100
76625396025,CDC,These ads ran without a disclaimer,≤100
105715796618476,Protect Greater Chaco,Protect Greater Chaco,≤100
80668957414,GoSili,SiliKids Inc.,≤100
136320503067331,TuneIn,TuneIn,≤100
262610761306,Counterpoint Press,Counterpoint Press,≤100
111309842220631,Greenleaf Gifts,"Greenleaf, Inc.",≤100
215689771967950,Plastic Tides,"Plastic Tides, Inc.",≤100
109232760538998,Care For Our Earth,Care For Our Earth,≤100
511018939262914,Support Pro-Life Kathy Barnette For US Congress District PA 04,Promise Land Men’s Ministries,≤100
503856713022335,Nav,"Nav Technologies, Inc.",≤100
129240690441636,NAACP Legal Defense Fund,"N. A. A. C. P. LEGAL DEFENSE AND EDUCATIONAL FUND, INC.",≤100
1503295233268493,Lebowski Lovers,The Dude's Designs,≤100
104556811046290,United Against China,United Against China Inc,≤100
107291750775792,The 100 Million,Knight Foundation,≤100
43609808159,Happy Family Organics,Happy Family Organics,≤100
323631667743052,Rep. Rodney Davis,U.S. Rep. Rodney Davis,≤100
268311603350722,The American Independent,The American Independent,≤100
104444491268842,Safe & Sustain,Safe & Sustain,≤100
1295279420598401,Victoria Spartz,VICTORIA SPARTZ FOR CONGRESS,≤100
513695272011123,The Genesis Prize,GPF NA LLC,≤100
122174836956,Big Cat Rescue,BIG CAT RESCUE CORP.,≤100
162616177521935,ACM Strategies,ACM Strategies,≤100
299311920159,AARP Washington,AARP,≤100
172783160290727,New Civil Liberties Alliance,NEW CIVIL LIBERTIES ALLIANCE,≤100
107229050703874,Bernie Sanders Fan Club,Imran M Jemal,≤100
67180895597,National Shrine of St. Jude,The National Shrine of St. Jude,≤100
650738308277235,The Nature Conservancy in the Caribbean,Nature Conservancy,≤100
87777747127,Greg Palast,Palast Investigative Fund,≤100
960045850672105,One More Wave,Ernad Civic,≤100
88224465289,Dropps,"Dropps (Cot'n Wash, Inc.)",≤100
129602743740560,Illinois Family Action,ILLINOIS FAMILY ACTION NFP,≤100
549425778407737,Manatee County Supervisor Of Elections,Manatee County Supervisor of Elections,≤100
105060677844787,Bill Savings,Bill Savings,≤100
107780017350973,Athena,Athena,≤100
2361139837508625,AnimalVictory.org,Janelle Babington,≤100
112719376780180,The Democratic Change Store,The Democratic Change Store,≤100
658093914667081,Let Them Know,Let Them Know,≤100
404164463091452,Chas Castell,Charles William Peter Castell,≤100
108133417467910,Forest Carbon Coalition,CENTER FOR SUSTAINABLE ECONOMY,≤100
111499100431,National Association for Gun Rights,NATIONAL ASSOCIATION FOR GUN RIGHTS INC,≤100
185344624837699,United Teachers of Dade,United Teachers of Dade,≤100
595854897124850,Shatterproof,Shatterproof,≤100
1001515190293760,Teddy Daniels,TEDDY DANIELS FOR CONGRESS,≤100
195677507502785,INvestEd,INvestEd,≤100
441939622871159,Midcoast Women,Pamela J Maus,≤100
135865583728025,Dan Palmer,"Palmer Media, LLC",≤100
99056648937,NIAC,NIAC Council,≤100
108925558017,Shared Hope International,Shared Hope International,≤100
1542271459357482,Caught In Providence,Caught in Providence,≤100
182079698493370,Portside,Portside,≤100
329720430474373,Rep. Ben McAdams,Rep. Ben McAdams,≤100
722744741168591,Family Story,Family Story,≤100
180008532044787,Adventure Scientists,Adventure Scientists,≤100
175716473032461,MamaP,MamaP,≤100
548407915183371,Liz Cheney,Liz Cheney for Wyoming,≤100
1224106861035505,Resistbot,Resistbot Action Fund,≤100
105287044367027,ObsessedwithTrump,Donald Lee Rowan,≤100
7606381190,Amy Klobuchar,KLOBUCHAR FOR MINNESOTA,≤100
562118050848255,Adam Hattersley,Adam Hattersley for Congress,≤100
602040603170590,Americans for Food and Beverage Choice,Americans for Food and Beverage Choice,≤100
189775334970597,All of Us LGBTQ,Stanford University,≤100
276708266084189,Ray Dalio,These ads ran without a disclaimer,≤100
737151126362683,American Military News,American Military News,≤100
22984054572,Numi Organic Tea,Numi Organic Tea,≤100
196743663140,Baha'is of the United States,National Spiritual Assembly of the Baha'is of the United States,≤100
629742243712069,The Kennedy Forum,Mental Health Leadership Initiative,≤100
957641814627684,Collaborative Imaging,Collaborative Imaging LLC,≤100
146001135416997,"Senator Bill Frist, M.D.","Senator Bill Frist, MD",≤100
100501091325122,Call for Congress,COMMITTEE TO ELECT JASON CALL,≤100
104630354533536,Sharks Daily Investments,What's Your Injury Worth,≤100
262774994217218,Matt Mayberry for NH,MATT MAYBERRY FOR CONGRESS,≤100
273474675643,HealthCareWithoutHarm,HEALTH CARE WITHOUT HARM,≤100
273546779885377,The Gallant Pelham,"The Gallant Pelham, LLC",≤100
143195412381888,"Georgia Gun Owners, Inc.",Georgia Gun Owners,≤100
370099376346078,Americans for Prosperity New Hampshire,AMERICANS FOR PROSPERITY,≤100
246491525549550,Education Post,Education Post,≤100
202851657003895,We Are PA,The Story of Us,≤100
106916074935,Lance Wallnau,"Ninja Sheep Marketing, Inc.",≤100
83960796709,Institute for Southern Studies,INSTITUTE FOR SOUTHERN STUDIES INC,≤100
1049573471767276,The Guardian Fund,THE GUARDIAN FUND,≤100
101366834743111,Staunch Moderates,Gregory Todd Simmons,≤100
295656805868,Heal the Bay,HEAL THE BAY,≤100
111327998892026,See Me,"Stepstone Art Resources, LLC",≤100
108042855937121,Owens Corning,OWENS CORNING,≤100
599037717094428,Lil Guillotine,Liam Robert Manjon,≤100
156296274419595,HarperCollins,HARPERCOLLINS PUBLISHERS L.L.C.,≤100
74508408221,Dr. Joanne Bagshaw,"Joanne Bagshaw, PhD, LCPC",≤100
109729897041138,David Richter,David Richter for Congress Inc,≤100
107231930945723,Footprint Foundation,Footprint Foundation,≤100
109070700788735,Weekend Home Projects,Seunghyeon Jung,≤100
49794808327,Wheaton College Massachusetts,These ads ran without a disclaimer,≤100
709491732434343,שורת הדין - Shurat HaDin,Israel Law Center,≤100
1696537410609658,Graham Hill - Member of NRA Board of Directors,Graham Hill for NRA Board,≤100
510680265702016,Crowned Free,Crowned Free,≤100
260401648038890,Science101,Novelty Media,≤100
116907753042353,TOL,Serdar Turan,≤100
23245606841,Hachette Book Group,"Hachette Book Group, Inc.",≤100
357484764271265,Dustin Stockton,Dustin Alan Stockton,≤100
105025901091483,Republican Party Strong,James R Oddo,≤100
305085265725,Committee For a Responsible Federal Budget,Committee for a Responsible Federal Budget,≤100
333081284065216,Brynne Kennedy for Congress,BRYNNE KENNEDY FOR CONGRESS,≤100
100228615038071,Loyal Patriots,Just Patriots 1776,≤100
347978955534783,Solcius,Solcius,≤100
72565633140,Soles4Souls,"SOLES4SOULS, INC.",≤100
112569576845353,American Securities Association,These ads ran without a disclaimer,≤100
243184199040637,"Caring Across Generations - Family caregivers, you are not alone",Caring Across Generations,≤100
193675533982095,Ryan Chamberlin,Ryan Chamberlin for Congress,≤100
266145305529,Henry Holt,"Macmillan Holdings, LLC",≤100
24302792343,UUSC: Unitarian Universalist Service Committee,UNITARIAN UNIVERSALIST SERV  COMMIT,≤100
375254299254219,Matthew Whitaker,Matthew George Whitaker,≤100
395414573846518,SunFrog Shirts,SunFrog LLC,≤100
182193211815005,Issue One,Issue One,≤100
147390698637518,Free State Project,Free State Project,≤100
129660848992,LUNA,CLIF BAR & COMPANY,≤100
322870825821,Macmillan Audio,"HOLTZBRINCK PUBLISHERS, LLC",≤100
2046280975668889,LeftvsRightIQ.com,LvR Intelligence LLC,≤100
145022042990911,MEK Iran,MEK-Iran (Saeid Saadati),≤100
461530314600399,Common Sense American Politics,Common Sense American Politics,≤100
497741237272262,Susan Wild for Congress,Susan Wild for Congress,≤100
106883907479649,HUPAC - Health Underwriters Political Action Committee,NATIONAL ASSOCIATION OF HEALTH UNDERWRITERS PAC (HUPAC),≤100
317917411935913,March for Science,March For Science,≤100
284852861535887,C-SPAN StudentCam,NATIONAL CABLE SATELLITE CORPORATION,≤100
1555020631394957,American Jewish University - AJU,American Jewish University,≤100
1996971637047489,ProQuest Schools & Communities,PROQUEST LLC,≤100
242960515598,Military Spouse,Victory Media DBA Military Spouse,≤100
100284010017717,Foster Friess,Foster Friess,≤100
26689153393,Muslim Public Affairs Council - MPAC,MUSLIM PUBLIC AFFAIRS COUNCIL,≤100
147932781930930,Wisconsin State Senate Democratic Committee,Wisconsin State Senate Democratic Committee,≤100
180212755483311,Black Lives Matter,Black Lives Matter Global Network Foundation,≤100
149145688432932,"Maine Service Employees Association, SEIU Local 1989",These ads ran without a disclaimer,≤100
132732160104163,Ford Foundation,"FORD FOUNDATION, THE",≤100
101321914794113,Health Freedom Alliance,Health Freedom Alliance LLC,≤100
28312449108,Ipas,IPAS,≤100
112726036750149,American Team Republicans,AMERICAN TEAM - Republican Party Shop,≤100
103060411321001,Sarah Palin 2020,Palin4Prez,≤100
108048380819042,Cliff Whitby for Mayor,Campaign to Elect Cliffard Whitby for Mayor of Macon-Bibb,≤100
164009890287891,Becket,"BECKET FUND, THE",≤100
181385265351965,Mosaic Magazine,Mosaic,≤100
159085947564255,American Sugar Alliance,American Sugar Alliance,≤100
115617711783870,Center for Union Facts,CENTER FOR UNION FACTS,≤100
229229790561217,Tamara Mellon,"Tamara Mellon Brand, Inc.",≤100
167842857168389,The Pressure People,The Pressure People,≤100
356501381631264,Jerusalem Post,Diane Elise Haner,≤100
1023698444330392,The Tylt,The Tylt,≤100
822584914809207,Cokeie.top,These ads ran without a disclaimer,≤100
80841742978,Adirondack Council,ADIRONDACK COUNCIL (INC),≤100
324850063717,Win Without War,Win Without War Education Fund,≤100
102860661680,Quetico Superior Wilderness News,Quetico Superior Foundation,≤100
41036437395,Macular Degeneration Research,"BRIGHTFOCUS FOUNDATION, INC. A/K/A BRIGHTFOCUS FOUNDATION",≤100
109789277366765,Moms for a Safe Future,Sara Franklin Justus,≤100
100847831440144,Trump 2020 Tees,Robert William Zagby,≤100
369213013828722,El Paso County Colorado Progressive Veterans,El Paso County Democratic Veterans Initiative dba El Paso County Colorado Progressive Veterans,≤100
226081851636303,Puppy Dogs & Ice Cream Books,Puppy Dogs & Ice Cream,≤100
522459191276087,Prenda,Prenda,≤100
230991440288731,American College of Obstetricians and Gynecologists - ACOG,"OBSTETRICIANS AND GYNECOLOGISTS, AMERICAN COLLEGE OF",≤100
472433146233080,Dianne Harman,These ads ran without a disclaimer,≤100
49414386380,Ilegal Mezcal,Ilegal Mezcal,≤100
103299754687283,SmartNews - Local Breaking News,These ads ran without a disclaimer,≤100
263386623815099,NCLD,National Center for Learning Disabilities,≤100
102729624670835,MinuteStats,Minute Stats,≤100
104653574613175,My Melanin Is Poppin',These ads ran without a disclaimer,≤100
142432192446984,David Horowitz Freedom Center,David Horowitz Freedom Center,≤100
1892187271040911,FreedomWorks Foundation,FreedomWorks Foundation,≤100
1642386799323957,Angie Craig,ANGIE CRAIG FOR CONGRESS,≤100
