Page ID,Page Name,Disclaimer,Amount Spent (USD)
118303441570966,Home Ownership Matters,NATIONAL ASSOCIATION OF REALTORS,≤100
10406202867,Seal Press,"Hachette Book Group, Inc.",≤100
360690844706875,WinktoWebster,Wink to Webster Pipeline LLC,≤100
100579177991814,Linda Thompson Gonzalez for FL House 93,LindaTGonzalez for Florida State House District 93,≤100
129624603725463,America's Future Foundation,America's Future Foundation,≤100
186805048171120,U.S. & Texas LawShield,Texas LawShield,≤100
754520748264044,Wood by Stu,Stu Designs LLC,≤100
376637942808778,Beth Moore for GA House 95,Friends of Beth Moore LLC,≤100
143986912311328,University of Vermont Continuing and Distance Education,University of Vermont,≤100
104531564472075,Richard Halprin For 45th District Court Judge,Committee to Elect Richard Halprin District Judge,≤100
67247812168,Alliance for Education (Seattle),Alliance for Education,≤100
107429167491338,Lanee Danforth for Lincoln County District Attorney,Lanee Marie Danforth,≤100
654470874584798,Save The Inventor,Innovation Alliance,≤100
120547365195,National LGBTQ Task Force,National LGBTQ Task Force,≤100
106893300822090,Marie For CCEA President,Marie Gutierrez Neisess,≤100
1387062348242626,ProgressNow Arizona,ProgressNow AZ,≤100
112414850378589,Coronavirus Tips,Braidi Kase,≤100
328072970642479,Jaime Harrison,JAIME HARRISON FOR US SENATE,≤100
28896772146,San Diego Zoo,ZOOLOGICAL SOCIETY OF SAN DIEGO,≤100
140978009255170,Leon County,Leon County Government,≤100
1892022607699008,Cocky Trump,Freedom Fighters USA,≤100
10150157803280161,Redding Rancheria,REDDING RANCHERIA,≤100
101297867923420,Jeff Foster for Superior Court Judge,Jeff Foster for Superior Court Judge,≤100
407951579258745,Bryan Hughes,Bryan Hughes Campaign,≤100
67626834312,National Women's Law Center,National Women's Law Center,≤100
175149559508478,TreeDiaper,Zynnovation LLC,≤100
682990071843813,Center for the Study of Liberty,Center for the Study of Liberty,≤100
598924810530984,Keeping America Great,FamTeeWorld,≤100
136422180515,HEAL Utah,HEALTHY ENVIRONMENT ALLIANCE OF UTAH,≤100
198875903295,Trek Bicycle,TREK BICYCLE CORPORATION,≤100
53541257714,The Arc of the United States,"ARC OF THE UNITED STATES, INC., THE",≤100
350899171648148,ScriptSave WellRx,Medical Security Card Company (d/b/a ScriptSave),≤100
170400999661458,Green Olive Tours,Green Olive Collective Inc.,≤100
1148292668573296,Bernie 2020,Robin Alana Crabtree,≤100
367243942817,Alaska Department of Environmental Conservation,Alaska Department of Environmental Conservation,≤100
158791100909689,Concerned Veterans for America,Concerned Veterans for America,≤100
34992314695,National Center for Public Policy Research,NATIONAL CENTER FOR PUBLIC POLICY RESEARCH,≤100
7814597100,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,≤100
112041183486666,Project Sunshine,ACRONYM,≤100
101494604796591,Women Against Legal Abuse,Wendy Walther Meigs,≤100
346938105913332,Sarah Davis for Assembly,Sarah Davis for Assembly 2020,≤100
104504438466,Federal Voting Assistance Program - FVAP,Federal Voting Assistance Program (FVAP),≤100
118686682870165,Elijah Manley,Elijah Manley 2020,≤100
130291110338802,"City of Palm Coast, FL - Government",City of Palm Coast,≤100
909917782673187,Paige Kreisman for Oregon House District 42,Committee to Elect Paige Kreisman,≤100
7292655492,MoveOn,MOVEON.ORG POLITICAL ACTION,≤100
358626908250581,CleanEnergy4NJ,Resource Media,≤100
1585761838387907,Unity College Online,Unity College,≤100
334320220321685,Judge Tracy Gray - Kaufman County Court at Law,Tracy Gray for Judge,≤100
461817060598138,Michael Hafftka,Michael D Hafftka,≤100
110096317062742,Marisa Shaaban for State Representative,Friends of Marisa Shaaban,≤100
149445681749910,National Abortion Federation,NATIONAL ABORTION FEDERATION,≤100
126929400651134,Pennsylvania Health Access Network,PA HEALTH ACCESS NETWORK,≤100
101455931403422,Support WE Schools,Willoughby Eastlake Levy Committee,≤100
1961285607218222,Emerging American Majorities,Emerging American Majorities,≤100
110801930291321,Eisenberg and Baum,"Eisenberg & Baum, LLP",≤100
103531591222882,Marissa for Judge,The Committee to Elect Marissa Hutabarat,≤100
102152064834979,Fix Our Roads,FOR Our Roads,≤100
100753671390225,Steve Alm for Prosecutor,Steve Alm for Prosecutor,≤100
105774151095285,Local Solar Program,Joshua Adam Sparks,≤100
123214871097848,Make the Connection,the United States Department of Veterans Affairs,≤100
417522508294454,Job Creators Network,Job Creators Network,≤100
103157587936287,Immi Care,Percy Arturo Calderon Santa Cruz,≤100
774883572691528,LLDM Justice,These ads ran without a disclaimer,≤100
107431594106639,Trumplican Store,Minerva LLC,≤100
772624976214511,Florida Record,The Record,≤100
396186994550726,Insurance Matters to Connecticut,"Connecticut Association of Health Plans, Inc.",≤100
114274475307351,Greg Raths For Congress,GREG RATHS FOR CONGRESS 2020,≤100
101011374703725,Dr. William Figlesthaler,WILLIAM FIGLESTHALER FOR CONGRESS,≤100
104707767821415,Adam Andre Elkhorn School Board,Charles Adam Andre Iii,≤100
132753914062,"Planned Parenthood of South, East and North Florida","Planned Parenthood of South, East and North Florida",≤100
166869813344932,Cal Ergonomics,Troy Alan Swanson,≤100
183872968312216,Popdust,cleancult,≤100
1862511410671222,Dana Ferguson for US Congress,FRIENDS OF DANA FERGUSON,≤100
396341050418432,WORLD Channel,WGBH WORLD Channel,≤100
100672481685651,Black & Powerful,Black and Powerful,≤100
675665515802671,Wolven,Wolven,≤100
127744561336445,Players Coalition,Chelsea Rhiannon Heyward,≤100
475252953041112,Left Right Center,LeftRightCenter,≤100
294461628063240,The RightWay: conservative thoughts & family values,The RightWay,≤100
607626319739286,Black Voices for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",≤100
102084004715555,Yellow Dog 2020,Roadside America dba Yellow Dog 2020,≤100
277005566267077,Blueland,Blueland,≤100
182079698493370,Portside,Portside,≤100
101081624839798,R. Rex Parris for Mayor,R. Rex Parris for Mayor 2020,≤100
1523403537916328,State Innovation Exchange,State Innovation Exchange,≤100
107858693983382,The GOP Shop,The GOP Shop,≤100
186703441342317,SAMMinistries-Overcoming Homelessness,SAMMinistries,≤100
2097677873613004,Elect Gosnell,ELECT DR.GOSNELL CONGRESS 2020,≤100
113042546706999,Wendell Champion,CHAMPION FOR CONGRESS,≤100
51781041470,Cynthia Karalla,Cynthia Karalla,≤100
111272787119528,It's Time to Change the Game with Robyn Spencer,Robyn G Spencer,≤100
121388362246,Goldman Sachs,Goldman Sachs & Co.,≤100
56661991371,Woods Hole Oceanographic Institution (WHOI),Woods Hole Oceanographic Institution,≤100
102047517918,The Commonwealth Fund,"COMMONWEALTH FUND, THE",≤100
476879826217260,Black for Montana,Mike Black for Montana Supreme Court,≤100
101617224555221,Nancy Pelosi Elects Democrats,PAC TO THE FUTURE,≤100
110295910571102,Elect Angelia Farries,Angelia M Farries,≤100
226622144737150,Christopher Hale for Tennessee,CHRISTOPHER HALE FOR TENNESSEE,≤100
288674528492135,Kofi Nsia-Pepra,Richard Eugene Deubler V,≤100
762634980508116,The Broward Social Network,THIERRY TEODORO MIGUEL FLORIVAL-VICTOR,≤100
91223411833,Medical Teams International,Medical Teams International,≤100
846088015412976,The Catholic University of America - Busch School of Business,Busch School of Business at The Catholic University,≤100
523525891471632,Office of Fort Bend County Judge KP George,Office of Fort Bend County Judge KP George,≤100
954257601628797,"Paul Alvarado, City of Keller Planning & Zoning Commissioner",Paul Anthony Alvarado,≤100
99079521422,AFSCME Maryland,AFSCME MARYLAND,≤100
1602437029969686,Walworth County Dems,Democratic Party of Walworth County Inc,≤100
100405956709980,Concerned Citizens for Nuclear Safety (CCNS),CONCERNED CITIZENS FOR NUCLEAR SAFETY,≤100
436246516411674,ACTIONN,ACTIONN,≤100
8145161702,Lambda Legal,"LAMBDA LEGAL DEFENSE & EDUCATION FUND, INC.",≤100
546835865477113,Roger Loves North Bergen,Roger B Quesada,≤100
8340223883,Avaaz,Avaaz Foundation,≤100
106954564259772,Mickey Poole for City Council,Michael Allen Poole,≤100
123846535678873,William Douglass,"William Douglass Campaign Fund, Republician for District 1 County Commissioner",≤100
780941275347834,Ilhan Omar,ILHAN FOR CONGRESS,≤100
1181105015356858,Ron Wright,Ron Wright for Congress,≤100
22488664678,Scenic Hudson,SCENIC HUDSON INC,≤100
143152622368089,San Diego Zoo Safari Park,ZOOLOGICAL SOCIETY OF SAN DIEGO,≤100
167418116629106,Austin Street Center,SHELTER MINISTRIES OF DALLAS,≤100
112057233600110,Nikil Saval,Friends of Nikil Saval,≤100
127553923934162,State Representative Ryan Williams,Citizens For The Right Way,≤100
277569662258065,Florence Oregon Coast,Florence Area Chamber of Commerce,≤100
201248453800242,My Pay My Say,Mackinac Center for Public Policy,≤100
114017173453172,Eric Wolterman for Recorder,Eric Wolterman Campaign,≤100
330321486979917,WeWork,WeWork,≤100
2336921226330918,The Climate Trail,William David Volk,≤100
160389977329803,ATTN:,ATTN: INC.,≤100
279395135421721,Share Change,The Salvation Army - USA Western Territory,≤100
133855567312842,Scott Lively Ministries,Scott D Lively,≤100
104081737879222,Rhett Butler for Gulf County Sheriff,Rhett Allen Butler,≤100
109866370700481,PushBlack Finance,PushBlack,≤100
122611068879,ACLU of San Diego and Imperial Counties,ACLU of San Diego and Imperial Counties,≤100
613025455812051,Child Abuse Victims Lawsuit Information,Law Scout,≤100
2353537341582545,Proud Patriots,"Unicorn Wealth, LLC",≤100
911845658833043,I Am An Immigrant,FWD.us Education Fund,≤100
115848097551,Institute for Women's Policy Research,Institute for Women's Policy Research,≤100
2363628620593581,Susan Criss for Senate District 11,Susan Criss For Senate District 11 Campaign,≤100
110904003821748,Chris Bruns for County Commissioner,Christopher D Bruns,≤100
294508332028,Lakota People's Law Project,ROMERO INSTITUTE,≤100
1024984580892392,Josh Gottheimer for Congress,JOSH GOTTHEIMER FOR CONGRESS,≤100
112492646811151,California Census,CA Census 2020,≤100
219151131455591,Minnesota Young DFL (MYDFL),Minnesota Young DFL,≤100
110584643688268,Chander 2020,Balchander Jayaraman,≤100
418163055191,Spectrum Bay News 9,Spectrum News,≤100
1833879943496521,Spread The Vote,Spread the Vote,≤100
287568124699578,We Dream In Black - National Domestic Workers Alliance,National Domestic Workers Alliance,≤100
75580553892,Texas Network of Youth Services,"TEXAS NETWORK OF YOUTH SERVICES, INCORPORATED",≤100
238083329566514,Meg4DA,Committee to Elect Meg Heap,≤100
120583326148009,Oye Owolewa,Oye 4 US Representative,≤100
2317264024972785,American Populists,The New American Populist,≤100
1750471095167410,Trump Train News,Trump Train News,≤100
100195511560092,Injury Compensation Center,Injury Compensation Center,≤100
221378424569014,Vito Glazers,Vito Guido Glazers,≤100
105788460873,Southwest Florida Water Management District,Southwest Florida Water Management District,≤100
107442357357551,James "Jim" Borden for County Commissioner District 3,Jim Borden for County Commission,≤100
112942500238297,Trees4Australia,Trees4Australia,≤100
17023576156,The Leadership Conference on Civil and Human Rights,The Leadership Conference on Civil and Human Rights,≤100
90498769709,Edenpure,EdenPURE®,≤100
1889726717940047,Assemblyman Bergen,"Bergen For Assembly, 54 Shawger Rd, Denville, NJ 07834",≤100
175548090797,House Conservatives Fund,HOUSE CONSERVATIVES FUND AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE’S COMMITTEE,≤100
19474609238,Mercatus Center at George Mason University,Mercatus Center at George Mason University,≤100
102895644488497,Tommy John Schiavoni,SCHIAVONI FOR STATE SENATE,≤100
537181256742387,The New Center,The New Center,≤100
33860907121,FunTimes Magazine,"FUNTIMES MAGAZINE, LLC",≤100
110943747167218,Valerie Turnbow for Lovejoy ISD,Howard Bryce Greene,≤100
108283560729374,Superzeroshift,superzero LLC,≤100
100298938781,Robert Wood Johnson Foundation,Robert Wood Johnson Foundation,≤100
105464510836,Vern Buchanan,VERN BUCHANAN FOR CONGRESS,≤100
382724835246339,"OKC Fraternal Order of Police, Lodge 123","Oklahoma City Fraternal Order of Police, Lodge 123",≤100
105756057589080,The Lincoln Project,The Lincoln Project,≤100
102343451179109,David King for Mayor,Graphic Brother Marketing LLC,≤100
231871344228020,Filipino Voter Empowerment Project,PILIPINO WORKERS CENTER,≤100
1963315310655734,Families Forward Virginia,"PREVENT CHILD ABUSE, VIRGINIA",≤100
15188122178,The Hamilton Collection,The Hamilton Collection,≤100
107161604154850,Hanson for Clerk,Rebekah Catherine Hanson,≤100
105060269781,Premiere Collectibles,"Premiere Marketing, Inc.",≤100
802271849850801,Freedom for All Americans,Freedom for All Americans,≤100
106365767555815,Consumer Rights Law,"Sift Legal Marketing, LLC",≤100
839320036242207,Brad Trowbridge for Judge,Friends of Bradley R Trowbridge,≤100
49209604726,Vermont Teddy Bear,"VERMONT TEDDY BEAR CO., INC., THE",≤100
148494598849,Milken Educator Awards,MILKEN FAMILY FOUNDATION,≤100
101278054704505,Scipio 2020 Florence City Council,Osbbie Kimbrell Scipio,≤100
152766071443309,The City University of New York,The City University of New York,≤100
53214848444,Wisconsin Family Action,WISCONSIN FAMILY ACTION,≤100
260075957396036,Campbell Wealth Management,Kelly Peter Campbell,≤100
778592872253670,U.S. Sugar,United States Sugar Corporation,≤100
189728837873260,Spectrum 360 Radio Program,Mark Anthony Skogman,≤100
317523352995,Stonegate Center,Stonegate Center,≤100
127867504507565,Judge Cotton Walker,"Cotton Walker for Judge, Jake Vogel Treasurer",≤100
352527958302,Israel on Campus Coalition,Israel on Campus Coalition,≤100
208689875516,Indiana State Teachers Association,INDIANA STATE TEACHERS ASSOCIATION,≤100
102619834810511,Melanin pride,Minerva LLC,≤100
192448150001,Jeff Anderson & Associates,Jeffrey R Anderson PA,≤100
308666759175660,Center for Migration Studies of New York,CENTER FOR MIGRATION STUDIES,≤100
201470373308396,BMO Harris Bank,BMO Harris Bank,≤100
207833736045744,MHAction.org,Kevin R Borden,≤100
106136417435051,Iwantmyoceanback,Iwantmyoceanback,≤100
105101244427309,Vote James Gregory for District 2 Yavapai County Supervisor,James Scott Gregory,≤100
102641321233918,Stop Maduro,Humano y Libre,≤100
1676291615740480,Rental Affordability Act,Homeowners and Tenants United,≤100
436792636865579,Charmaine McGuffey For Sheriff,People for McGuffey for Sheriff,≤100
619891858182645,Black Yankee Apparel,Keith R Laskey,≤100
99112222876,The Detroit Rescue Mission Ministries,DETROIT RESCUE MISSION MINISTRIES,≤100
106534891028652,"Sri M C Manguli ,MLA sindagi",These ads ran without a disclaimer,≤100
138993046151618,Wipf and Stock Publishers,Wipf and Stock Publishers,≤100
474185445974082,Pink Ape Media,Pink Ape Media Consulting,≤100
552224034865010,Great Basin Water Network,Great Basin Water Network,≤100
153588847304,UNITE HERE Local 1,UNITE HERE Local 1,≤100
158233651450504,The Palestine Institute for Public Diplomacy,The Palestine Institute for Public DIplomacy,≤100
437210293299269,No F-35 Fighter Jets in Madison,"Wisconsin Network for Peace, Justice & Sustainability",≤100
178552452813,Collateral Repair Project - Helping Urban Refugees in Jordan,COLLATERAL REPAIR PROJECT,≤100
281683575282840,Polleticks,Polleticks Inc.,≤100
169294473121454,Policetees.com,PoliceTees.com,≤100
155690047804722,Jeanne Morales Attorney,Jeanne Marie Morales,≤100
653079394725698,Aspiration,Aspiration,≤100
102248414683894,Pevetoformetro,We Win Strategy Group LLC,≤100
706716899745696,Women for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",≤100
100787471467527,Knowyourvote,Knowyourvote,≤100
115047249866343,Ethan Knight for District Attorney,Ethan Knight for District Attorney,≤100
103974389650244,Amenders for Federal Spending Control,Mark Albert Meier,≤100
143013722380020,Allegheny County,Allegheny County,≤100
350323041684524,Be Water Smart,Be Water Smart - Regional Water Authority,≤100
100464044746618,Richard Goble For Congress,Richard Goble for Congress,≤100
341881063685,"Imprimis, a Publication of Hillsdale College",HILLSDALE COLLEGE,≤100
1397799040234106,OpinionUP,OpinionUP LLC,≤100
791408504551118,"Oconomowoc, Dousman, Wales, Summit and Oconomowoc Lake Republicans",Republican Party of Waukesha County,≤100
107334019308912,Olive Crest - USA,OLIVE CREST,≤100
336953649823284,Senator Ling Ling Chang,Ling Ling Chang,≤100
417542331752173,Message,Timothy Bruce Dannunzio,≤100
172630052226,James Felton Keith,JFK ORGANIZERS,≤100
1947525322184514,One Fair Wage,One Fair Wage,≤100
116260846429082,Coley for Judge,Coley for Judge,≤100
323534524852061,Future Coalition,Future Coalition,≤100
107600617582557,Jackie Craig for Marana Town Council,Jacqueline Kay Holland Craig,≤100
88224465289,Dropps,"Dropps (Cot'n Wash, Inc.)",≤100
136299005939,Heifer International,HEIFER PROJECT INTERNATIONAL,≤100
173783582668940,Lyda Ness-Garcia - Advocate,Campaign to Elect Lyda Ness Garcia,≤100
19219803864,Tax Foundation,TAX FOUNDATION,≤100
1268410219898273,Tango Tango,Tango Tango Inc,≤100
155818016761,First 5 LA,First 5 LA,≤100
103844480955531,Dr. Chris Magiera for Congress,"FRIENDS OF CHRIS MAGIERA, INC.",≤100
248775065305797,Black Butte Copper,Sandfire Resources America,≤100
120778038066631,EveryLibrary,EveryLibrary,≤100
780526672285900,TEN30,Alejandro None Van Oordt,≤100
123267457850239,SC DHEC,South Carolina Department of Health & Environmental Control,≤100
101686018246620,Frontier Hero,Thuy Linh Nguyen,≤100
784248954955190,Jew Hatred on Campus,David Horowitz Freedom Center,≤100
605168822998856,314 Action,314 ACTION FUND,≤100
725628997568701,Dan Pope,Dan Pope for Mayor Campaign,≤100
730523726972795,Ponytail Mafia,Danna Lucia Siciliano,≤100
1191593944306272,State Representative Julie Johnson,Julie Johnson for Texas,≤100
99056648937,NIAC,NIAC Council,≤100
2352551028300986,Honua Ola,Honua Ola Bioenergy,≤100
210277954204,The Young Turks,"The Young Turks, Inc.",≤100
46053668697,ACLU of Northern California,AMERICAN CIVIL LIBERTIES UNION FOUNDATION OF NORTHERN CALIFORNIA INC,≤100
101591687895620,50 States Action Fund,50 States Action Fund,≤100
140985439405868,PosiGen,PosiGen,≤100
101786487987685,Planned Parenthood Association of Utah,Planned Parenthood Association of Utah,≤100
1061240530648502,Joe Collins,JOE COLLINS FOR CONGRESS,≤100
105572280999889,Friends of Hamby for Athens10,Vincent Michael Hamby,≤100
69983322463,Ted Cruz,TED CRUZ FOR SENATE,≤100
106023161018057,"Evelyn for CCSD Trustee, District C","the Committee to Elect Evelyn Garcia Morales for CCSD Trustee, District C",≤100
228025664576921,Boss Betty News,Heather Elizabeth Grossmann,≤100
111681190492728,Jackson for State Senate,Jackson for State Senate,≤100
121033149320,American Indian College Fund,"AMERICAN INDIAN COLLEGE FUND, THE",≤100
73277646827,Trees for the Future,Trees for the Future,≤100
159449141570348,Nikiya Dodd,Friends of NIkiya Dodd,≤100
213998472307,Hoosier Environmental Council,"HOOSIER ENVIRONMENTAL COUNCIL, INC",≤100
613281729122332,Ben-David Imberman,These ads ran without a disclaimer,≤100
1600352356914768,PushBlack,PushBlack,≤100
153284438072703,Knorr,Unilever,≤100
100577113613446,Rock Your Bathroom,SK LANG Products,≤100
103565657756782,Anne Marie Ward for Congress,ANNE MARIE WARD FOR CONGRESS,≤100
210357995667559,The National Memo,The National Memo,≤100
44224524016,American Kidney Fund,"AMERICAN KIDNEY FUND, INC.",≤100
593258244173282,Amgen,These ads ran without a disclaimer,≤100
2323471027903589,Bridging Minds,Bridging Minds,≤100
110690406969480,House for Colorado,Roger Dale Hudson,≤100
100666038243915,True American Patriot,Gold Sky Ventures LLC,≤100
107210084216238,Humanity Forward,Humanity Forward,≤100
102863274537312,Antone for Congress,ANTONE FOR CONGRESS,≤100
1322119027942462,Elect Lee Mills - State Representative District 99,Friends of Lee Mills,≤100
241253672599689,Restaurants Act,National Restaurant Association,≤100
169913363197366,Assemblymember Adrin Nazarian,Adrin Nazarian for State Assembly,≤100
218020061613734,UBS,UBS Financial Services Inc.,≤100
168452723312821,Chisholm Chisholm & Kilpatrick LTD,Chisholm Chisholm & Kilpatrick LTD,≤100
180382898275,Lerner and Rowe,Lerner & Rowe Injury Attorneys,≤100
108794587327155,Good Programs 2020,Trevor Dale Seaks,≤100
2456929114357714,Patsy4DA,Committee to Elect Patsy Austin-Gatson,≤100
651826714868592,Rizzle: Short Videos,Vidya Narayanan,≤100
163148530407080,Captain Mark Kelly,MARK KELLY FOR SENATE,≤100
67180895597,National Shrine of St. Jude,The National Shrine of St. Jude,≤100
2090570041197499,Re-Elect Alderman Tom Tunney,Citizens for Tunney,≤100
462537231005690,Calvin Dane for Rock Island County State's Attorney,Friends of Calvin Dane,≤100
122207534456852,Ayo and Iken,Ayo and Iken,≤100
389119978332258,We Are Apartments,The National Association of Apartments and the National Multifamily Housing Council,≤100
120551431317,Nickelodeon,Nickelodeon with Facebook Ad Credits,≤100
278487153675,Redneck Nation Clothing,Tracie Milliron Gold,≤100
92730524910,AdventHealth,AdventHealth,≤100
319779782251919,Doyle Canning,CANNING FOR CONGRESS,≤100
221416561801,Thomas B. Fordham Institute,Thomas B. Fordham Institute,≤100
117641114435,First Aid Beauty,First Aid Beauty,≤100
1682876188698809,United for Respect,United for Respect,≤100
30618466815,Pacific Legal Foundation,Pacific Legal Foundation,≤100
2330399030333325,UCLA USA Elections Board,"Elections Board, UCLA Undergraduate Students Association",≤100
115379705206001,U.S. Department of Homeland Security Blue Campaign,DHS Blue Campaign,≤100
46053668697,ACLU of Northern California,ACLU of Northern California,≤100
165566613453452,ERLC,ETHICS AND RELIGIOUS LIBERTY COMMISSION OF THE SOUTHERN BAPTIST,≤100
524088387712395,"Maria Walls, CPA, Beaufort County Treasurer",Beaufort County Treasurer's Office,≤100
1774166319503581,Strong Women Society,Christopher John Smith,≤100
1637823176332591,EcoCRED,EXELON CORPORATION,≤100
107036421410,National Safety Council,NATIONAL SAFETY COUNCIL,≤100
524700097675926,Virginia Hospital & Healthcare Association,Virginia Hospital & Healthcare Association,≤100
106466407586794,Chris Hibbard for Texas,Chris Alan Hibbard,≤100
149533805741580,A Better Dane County,A Better Dane County,≤100
302854649740,"Ace It Test Prep, LLC",Joshua Peter Platt,≤100
109485893717036,Craig Brown For Mayor,Craig Brown for Mayor,≤100
106347090976681,Arguello for Osceola County,"Jon Arguello, Non-Partisan Candidate, for Osceola County School Board, District 3",≤100
111140093672868,Josh Eisen for Congress,Joshua E Eisen,≤100
912954278819276,James Wood for Oconomowoc School Board,James P Wood,≤100
385473284886474,Hillsdale College,HILLSDALE COLLEGE,≤100
130268756992804,Yale Climate Connections,Yale Climate Connections,≤100
460844281074800,Tiny Trump,Eric D Corriel,≤100
101999954678749,Jim Norton for Mayor,Jim Norton For Mayor,≤100
113710536757414,Arizona Signatures,Arizona Signatures,≤100
166618413413767,Jay Sekulow,American Center for Law and Justice,≤100
262536810935097,Housing Is A Human Right,AIDS HEALTHCARE FOUNDATION,≤100
16534314739,Facing History and Ourselves,"FACING HISTORY AND OURSELVES NATIONAL FOUNDATION, INC.",≤100
113092800329357,Friends of Barbers Hill ISD,Friends of Barbers Hill ISD,≤100
300992409852,Hoover Institution,Hoover Institution,≤100
1945237355733646,Giving Brush,Giving Brush LLC,≤100
103464236394201,European Union in the United States,Delegation of the European Union to the United States,≤100
196743663140,Baha'is of the United States,National Spiritual Assembly of the Baha'is of the United States,≤100
136320503067331,TuneIn,TuneIn,≤100
110647774004746,Wayman for Tarrant,Wayman for Tarrant,≤100
245711905631405,Jeff Jackson,Jeffrey Jackson,≤100
101366834743111,Staunch Moderates,Gregory Todd Simmons,≤100
13341879933,Organic Consumers Association,ORGANIC CONSUMERS ASSOCIATION,≤100
219612384781411,Bloomberg Philanthropies,Bloomberg Philanthropies,≤100
229229790561217,Tamara Mellon,"Tamara Mellon Brand, Inc.",≤100
1405124726414531,Jimmy Flannigan,Jimmy Flannigan for Austin City Council,≤100
87375121041,International Women's Health Coalition,"INTERNATIONAL WOMEN'S HEALTH COALITION, INC.",≤100
159616034235,Walmart,WALMART INC.,≤100
37892661587,JDC,JDC,≤100
109116647123146,Matthew Leonard for State Senate,Matthew Joseph Leonard,≤100
96171427550,Raja for Congress,FRIENDS OF RAJA FOR CONGRESS,≤100
1099478666810053,Meals For Pets,Meals for Pets,≤100
104266667369,John Lesinski,JOHN FOR VIRGINIA,≤100
1520483958208446,Seeger Weiss LLP,SEEGER WEISS LLP,≤100
231576956961106,Brandon For Baltimore,People For Brandon M. Scott Alicia Wilson Treasurer,≤100
374239806353908,The Floridian,Javier Manjarres,≤100
262504807128453,South Orange County Economic Coalition,SOCEC,≤100
105793944144555,Derrick McCollum for State House,McCollum for House,≤100
961575820624661,360WiseMedia,360WiSE NETWORK llc,≤100
964181570381549,Center For National Renewal,Center For National Renewal,≤100
729927510371645,The Libra Group,"Libra Capital US, Inc",≤100
173378189376448,Transport Workers Union of America Local 208,Transport Workers Union Local 208,≤100
100454114890902,Wise Choice 2020,Wise Choice 2020,≤100
44821210086,American Numismatic Association,AMERICAN NUMISMATIC ASSOCIATION,≤100
100616198043452,Joe Lentol for Assembly,Citizens for Lentol,≤100
73478266116,SoulPancake,SoulPancake,≤100
418087238731140,Robert Peters for Senate,Peters for Illinois,≤100
245815932119105,Wilton Simpson,Jobs for Florida,≤100
107159440900367,Lee Ann Blazejewski for County Commissioner,Lee Ann for Livingston,≤100
304062610300415,VozWire,Gregson E Mathe,≤100
58401218435,National Pork Producers Council,National Pork Producers Council,≤100
569482206541967,Republican for Horry County,Ronald Pyle,≤100
438678183588710,Ihssane For Congress,IHSSANE FOR CONGRESS,≤100
22958317602,Wisconsin State Journal,Christopher J Juzwik,≤100
459890014763287,Rocky Mountain Values,Rocky Mountain Values,≤100
147956968572491,"GunnChamberlain, P.L.",GunnChamberlain P.L.,≤100
135127753212592,National Association of Chain Drug Stores (NACDS),"NATIONAL ASSOCIATION OF CHAIN DRUG STORES, INC.",≤100
0,Instagram User 9373341015,These ads ran without a disclaimer,≤100
2309566456030859,Human Coalition Action,Human Coalition,≤100
43287633515,Alliance for Climate Education,Alliance for Climate Education,≤100
249220035141307,Planned Parenthood of Indiana and Kentucky,Planned Parenthood of Indiana and Kentucky,≤100
1864721517082089,Democratic Attorneys General Association,Democratic Attorneys General Association,≤100
621003034653615,Council Member Gregorio Casar,Council Member Gregorio Casar,≤100
323109996196,The Sedalia Democrat,Sedalia Democrat,≤100
170143182874,Run for Clean Air,DELAWARE VALLEY CITIZENS COUNCIL FOR CLEAN AIR,≤100
1731084720451495,The Younique Foundation,The Younique Foundation,≤100
83673249645,Planned Parenthood Great Plains,Planned Parenthood Great Plains,≤100
30139072158,CARE,CARE,≤100
103423411287089,Custom Political T-Shirts,Bridget Lynn Morningstar,≤100
74783093812,Just Vision,JUST VISION INC,≤100
2112689879021278,Immigrants' List Civic Action,Immigrants' List Civic Action,≤100
137459917707,The Brookings Institution,The Brookings Institution,≤100
2186683754678971,YaSheema Marshall,These ads ran without a disclaimer,≤100
108052197409080,tiddybartony,These ads ran without a disclaimer,≤100
243498882520314,FoodFinder,"FOODFINDER, INC.",≤100
405381432827374,Pierce County,Pierce County Human Services,≤100
60407808311,"City of Rochelle, Illinois - City Hall",Jennifer R Thompson,≤100
153167611414243,Ohio House Democrats,The Ohio House Democratic Caucus,≤100
192015461630968,Supporting Our Brave Veterans,James Brian Plouf,≤100
106550221061421,Nick's Masks,These ads ran without a disclaimer,≤100
43426724597,Paper Culture,Paper Culture LLC,≤100
129159563777523,Conservancy of Southwest Florida,ST OF FL CONSERVANCY OF S,≤100
111168406971417,Esser for Justice,Esser for Justice,≤100
287596385058663,Anthony Brian Logan - ABL,Anthony Brian Logan,≤100
20149036407,Earth Day Initiative,EARTH DAY NEW YORK,≤100
102438077995629,Deanna Fierro for Richmond School Board - 4th District,Deanna Fierro for Richmond School Board,≤100
755175814541555,Law Office of Fernando Dubove - Immigration Attorney in Dallas,Law Office of Fernando Dubove,≤100
1435071773455316,Daily Wire,The Daily Wire,≤100
