Page ID,Page Name,Disclaimer,Amount Spent (USD)
13225491633,InterVarsity Press,InterVarsity Press,≤100
1502597423327057,Rep. Doug LaMalfa,Rep. Doug LaMalfa,≤100
1400772006635782,Josh Harder,JOSH HARDER FOR CONGRESS,≤100
21251598643,BrewDog,These ads ran without a disclaimer,≤100
312066286397519,Manning Asylum Law,Brian Steven Manning,≤100
341513602902369,CALL TO ACTIVISM,CALL TO ACTIVISM,≤100
155539811133613,Clearity Foundation,"WHAT IF?, INC.",≤100
352616584828328,Gene Noble,Hidden Beach,≤100
118697061602554,Jason Brodeur,"Jason Brodeur, Republican, for State Senate",≤100
40102638699,J Street,J STREET INC,≤100
102589746451856,American Black Journal,Detroit Public TV,≤100
88224465289,Dropps,"Dropps (Cot'n Wash, Inc.)",≤100
105085897839592,Statsigo - Text Message News,Statsigo,≤100
101811651478295,Joe Brogan for Baraga County Sheriff,Committee to Elect Joe Brogan,≤100
942916745862885,Silver Falls Sustainability Co.,Silver Falls Sustainability Co,≤100
197760674021143,Indivisible Guide,"Indivisible Civics, a 501(c)(3)",≤100
309798029121030,Everytown for Gun Safety,These ads ran without a disclaimer,≤100
601249690070354,forestproud,#forestproud | North American Forest Partnership,≤100
359933137438156,Nine Line Apparel,These ads ran without a disclaimer,≤100
56994048285,ACLU of Southern California,American Civil Liberties Union of Southern California,≤100
95485151202,Scott Page Author,Scott Page Author,≤100
45869714108,Alliance for the Great Lakes,ALLIANCE FOR THE GREAT LAKES,≤100
29008276590,The Salvation Army Greater New York Division,The Salvation Army,≤100
100938158062692,Enough: Plays to End Gun Violence,Enough - Plays to End Gun Violence,≤100
1597196260595884,David B. Hooten for OKlahoma County Clerk,David Benjamin Hooten,≤100
100240468010316,Yilin for Ward 2,Yilin for Ward 2,≤100
934438026690635,YouGov,YOUGOV AMERICA INC.,≤100
143709386555542,Always Free WV,WEST VIRGINIA CITIZENS ACTION GROUP,≤100
149607228384141,America Needs Fatima,Megan Renee Morris,≤100
9495986674,Red Cloud Indian School,"RED CLOUD INDIAN SCHOOL, INC.",≤100
235701154010364,E Pluribus Unum,E Pluribus Unum Fund,≤100
107898117511057,Military Legal Advice 2020,The Finance Advocate,≤100
38904336071,Alan Clemmons,Representative Alan Clemmons for House,≤100
114467748592136,RacingUSA.com,William David Carrington,≤100
213687698658,Americans for Prosperity Foundation,Americans for Prosperity Foundation,≤100
109697434031338,New Age Washington,New Age Washington,≤100
106140571085743,Natalia For Congress,NATALIA LINOS FOR CONGRESS,≤100
101544271458111,How Trump Hurts America,Steven Michael Craig,≤100
138874776232787,Apollo Artistry,Apollo Artistry,≤100
179145905973075,Sophie Ratner Jewelry,Sophie Ratner Jewelry,≤100
107885004196406,Abacus Pharma International,Adam Ellis Harper,≤100
100179808132206,Resonation,Resonation Inc,≤100
147497942385,To the Contrary on PBS,Persephone Productions,≤100
1600352356914768,PushBlack,These ads ran without a disclaimer,≤100
1399736660066130,Jews for a Secular Democracy,Society for Humanistic Judaism,≤100
502969216761221,Common Sense Civics and Citizenship,Candace Donnelly,≤100
138845839799961,Block by Block Creative,Block by Block Creative,≤100
2217400561854578,Kimberly Graham for US Senate - D-Iowa,KIMBERLY FOR IOWA,≤100
106282237707260,DJ Climate Crisis,DJ Climate Crisis,≤100
960045850672105,One More Wave,Ernad Civic,≤100
287722201309088,Charlotte Lozier Institute,Charlotte Lozier Institute,≤100
476984369467299,Chisholm Leadership Academy,Ashlyn Shockley Martin,≤100
102864801376638,Striking Gold Daily,Khuong Anh Ho,≤100
108556194131089,Scott Webb for USA Fencing Board of Directors,These ads ran without a disclaimer,≤100
689108077854712,NC Speaker Tim Moore,Friends of Tim Moore,≤100
23978156246,UnidosUS,UNIDOSUS,≤100
44951363957,American Enterprise Institute,AMERICAN ENTERPRISE INSTITUTE FOR PUBLIC POLICY RESEARCH,≤100
187809941803009,IVYPAC,IVYPAC,≤100
22189231699,PublicAffairs,"Hachette Book Group, Inc.",≤100
192737024112371,TWU Local 556,Transport Workers Union Local 556,≤100
363741920768563,RTBiQ Political,RTBiQ Political,≤100
215025945876178,Bhavana Bottle,Bhavana Bottle,≤100
812660462432261,Marci4PA - Marci Mustello for Pennsylvania,Friends of Marci Mustello,≤100
388475271497575,The Trump Revolution,Dora Louise Collier,≤100
112931036888692,Fountain For Congress,Joseph Rene Fountain,≤100
2341701139443660,Liz Joy for New York,JOY FOR NY,≤100
108838240704138,Operation Restoration 2020,CITIZENS FOR JADE SIMMONS,≤100
172350046891,Dr. Dons Buttons,"RATLIFF ENTERPRISES, INC.",≤100
342013181836,Americans for Prosperity - Virginia,AMERICANS FOR PROSPERITY,≤100
238008626268343,Israel365,Teach for Israel Inc,≤100
80892038525,Ohio Democratic Party,OHIO DEMOCRATIC PARTY,≤100
102248414683894,Pevetoformetro,We Win Strategy Group LLC,≤100
109232760538998,Care For Our Earth,Care For Our Earth,≤100
110223773890475,Words on Fire: The Power of Incendiary Language and How to Confront It,"Logos Consulting Group, LLC",≤100
122786319120346,Claire Russo for Congress,CLAIRE RUSSO FOR CONGRESS,≤100
350523542184,Trust Women,Trust Women,≤100
1534290989956166,The Philanthropy Roundtable,"PHILANTHROPY ROUNDTABLE, THE",≤100
170223276399744,Ray Law International,Anthony Louis Ray,≤100
165238836870566,MRC Culture,MEDIA RESEARCH CENTER,≤100
103162411257510,Trumplican,USA Movements,≤100
330321486979917,WeWork,WeWork,≤100
126074510736262,VIX Mujer,"VIX, INC.",≤100
440514082820535,Christy's Cause,Christine A Ivie,≤100
485025198583040,Southern AF,southern af,≤100
112760933447418,Alice DeWine for Greene County Prosecutor,Friends of Alice DeWine,≤100
805469322969782,David O for Nevada,David O for Nevada,≤100
329286557095658,Joyce Beatty for Congress,Beatty for Congress,≤100
1573989029398622,Donald Trump's Americans,I Love My Freedom,≤100
1984153611809257,American Senior Alliance,American Senior Alliance,≤100
103587421022864,Indivisible Fighting #9,Char Les Co Rn Ell Altma Altman,≤100
256839928382544,Kalmbach Swine Management,Matthew Stanley Fisher,≤100
663376087430190,Bonnie Castillo,National Nurses United,≤100
80841742978,Adirondack Council,ADIRONDACK COUNCIL (INC),≤100
1467598083570710,Dearborn Heights 48125 East,Suzanne Marie Todd,≤100
1491471434467242,We Are Salt and Light,UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,≤100
101146091319045,Elcove.green,Elcove,≤100
101905444686951,The FoodCycler,These ads ran without a disclaimer,≤100
112397293756888,Morning News,Morning News Co.,≤100
108976890843775,Tech Hearbeat,The Simple Wallet,≤100
2077297152507222,Trade Alliance to Promote Prosperity - TAPP,Trade Alliance to Protect Prosperit,≤100
150451082120925,The other 54%,Gregory M Berube,≤100
167719099907687,BMW of Rochester Hills,Anthony Sadosky,≤100
846088015412976,The Catholic University of America - Busch School of Business,Jeffrey Giddens,≤100
106615267589375,Weekend Healthy Tips,Carl Harmon Jr.,≤100
681016675362080,u4See,Aviad Sar Shalom Giath,≤100
118178241651488,DSPolitical,"DSPolitical, LLC",≤100
102010414526755,Dr. Bill Clifford,CLIFFORD FOR CONGRESS,≤100
107053690842532,ABT 2020,ABT 2020,≤100
169830155029,m/Oppenheim Associates,m/Oppenheim,≤100
590660300952992,CN4 Partners,CN4 Partners,≤100
803753543035784,Songs for Good,Songs for Good,≤100
104845836238949,World Animal Protection US,World Animal Protection,≤100
172630052226,James Felton Keith,JFK ORGANIZERS,≤100
312087222175938,Southeast Texas Record,The Record,≤100
483356482461801,Michael Tannousis for Assembly,Tannousis for Assembly,≤100
101508504866614,Elect Honest Leadership,ELECT HONEST LEADERSHIP PAC,≤100
111140093672868,Josh Eisen for Congress,Joshua E Eisen,≤100
1763671523912493,Elect  -  Cindy Cronk  Clinton County Commissioner  District  6,These ads ran without a disclaimer,≤100
1927977257228284,Jack Murphy,I Love My Freedom,≤100
508128102542448,Michael Owens for Congress,OWENS FOR CONGRESS,≤100
147486638599345,Urban Teachers,Urban Teachers,≤100
551328948361758,For Our Future WI,FOR OUR FUTURE,≤100
418775708189870,Social Movement Technologies,Social Movement Technologies,≤100
1404914223144340,Great Big Story,"Turner Broadcasting Sales, Inc",≤100
927809933968663,SupChina,SupChina,≤100
456726427701838,Who Stole the American Dream?,Reclaim The American Dream,≤100
114368811967421,ComEd,ComEd,≤100
110571767229208,Keep Judge Rebecca Rieder Fulton Superior Court Judge,Keep Judge Rieder Inc,≤100
1518297238457643,Jeremiah Johnson Ministries,Jeremiah Johnson Ministries,≤100
1316308285142040,Planet Home,"Equilibrium Management, LLC",≤100
434635993263210,"King County, Washington - Government","King County, WA",≤100
531056927426582,Trump For The Win,Trump For The Win,≤100
109349507328179,Bernie Or Busters,Eric Christopher Mack,≤100
105212594499488,Make America Social Again,Make America Social Again,≤100
105939787713902,Military Injury Report 2020,The Finance Advocate,≤100
107135750925655,Military Injury Collection 2020,The Finance Advocate,≤100
112303190422689,Craig Masserant for Trustee for Hamburg Township,Crai G Wats O N Mass Masserant,≤100
428392633866185,Justice For All,James Heyward Murray Iv,≤100
79279853233,Professional Photographers of America,"PROFESSIONAL PHOTOGRAPHERS OF AMERICA, INC.",≤100
103558181259057,Safe Auto Discounts,Alexis Travieso,≤100
114307956683595,Dale Soltis For Summit County Sheriff,Dale A Soltis,≤100
13341879933,Organic Consumers Association,ORGANIC CONSUMERS ASSOCIATION,≤100
103664744402353,Medicare Saviors,Sean Thomas Hofmans,≤100
100811328010445,"Kelly Noland, Democrat for U.S. Congress MI 10th District 2020",COMMITTEE TO ELECT KELLY NOLAND 2020,≤100
1023516414456183,Drain the DC Swamp PAC,DRAIN THE DC SWAMP PAC,≤100
114815188528887,Neighborhood Nurse,Kristina Anne Larsen,≤100
392403244214360,"Grace Farms, CT","Grace Farms Foundation, Inc.",≤100
365591516828390,Georgia's WIN List,Georgia WIN List,≤100
917165515112598,Progressive Power,USA Unify Media Inc,≤100
1422454887999444,State Representative Eric Leutheuser,Eric Forster Leutheuser,≤100
370185306396534,Mike Rounds,ROUNDS FOR SENATE,≤100
235979110617339,Real Truth and Power,Everett Mitchell Winchester,≤100
55023582327,Citizens for the Republic,Citizens for the Republic,≤100
41930706387,Intact America,These ads ran without a disclaimer,≤100
1441704426074372,Douglas Taurel,The American Soldier,≤100
40523327759,American College of Physicians (ACP),"AMERICAN COLLEGE OF PHYSICIANS, INC.",≤100
341924491287,STRATA | CLOTHING,These ads ran without a disclaimer,≤100
295656805868,Heal the Bay,HEAL THE BAY,≤100
1552532588309818,Marty McCloskey for Judge,McCloskey for Judge,≤100
108497960575783,Medicare For All,These ads ran without a disclaimer,≤100
112435823624987,Political Romance,Gabrielle Brea Grande,≤100
1392179750883405,O'Brien-Zuckerman/Teamsters United 2021,Committee to Elect O’Brien Zuckerman 2021,≤100
764284030332485,Abortion Access Front,Abortion Access Front,≤100
15914543539,Ms. Magazine,FEMINIST MAJORITY FOUNDATION,≤100
104673551044684,Republicans 2020,Rep Republican,≤100
495539003867549,Brian Sims,Sims4PA PAC,≤100
103998974533998,Car Journal,Brooke Armani Corley,≤100
110201667002800,Jewish Republican Alliance,YukoSocial LLC,≤100
151235561684871,The Mama Bear Effect,mamabeareffect,≤100
234142976633158,Wake Up World & Smell the Coffee,Edith Dume Lerner,≤100
875703902528460,Matt Gurtler,"Friends of Matt Gurtler, Inc.",≤100
87199812705,Advocates for Youth,ADVOCATES FOR YOUTH INC,≤100
300199557012,Medina Law Group,"Medina Law Group, LLC",≤100
143055773143383,Patients For Affordable Drugs NOW,Patients for Affordable Drugs Now,≤100
175672252499829,Trending Views,Trending Views,≤100
107124730869107,Steven Skelton Libertarian for Congress,ONE SEAT FOR LIBERTY,≤100
1301694293178609,Libertarian Pragmatist Caucus,LIBERTARIAN PRAGMATIST CAUCUS,≤100
101589521232053,Dani Brzozowski,DANI FOR ILLINOIS,≤100
108307937409209,Spoiled Pickle,Phillip R Paschel,≤100
1646591635619445,Tasha Boerner Horvath for Assembly,Tasha Boerner Horvath for Assembly 2020 #1414240,≤100
19754937733,Oklahoma Association of REALTORS®,Oklahoma Association of REALTORS®,≤100
76025018070,San Francisco-Marin Food Bank,San Francisco-Marin Food Bank,≤100
107416254280130,Patriotic Metals,Eric Clifford Juels,≤100
104616490980324,John Westercamp for Attorney General,Friends of John Westercamp,≤100
103187431336216,The Whole Truth TV,Melanie Aprilfaye Abrams,≤100
123602574448465,Washington Emergency Management Division,Washington Emergency Management Division,≤100
746838268687634,Tom O'Halleran,TOM O'HALLERAN FOR CONGRESS,≤100
454663890502,Alliance for Patient Access,ALLIANCE FOR PATIENT ACCESS,≤100
154930410085,"Zion Oil and Gas, Inc.","Zion OIl & Gas, Inc.",≤100
9364828262,Citizens Against Government Waste,COUNCIL FOR CITIZENS AGAINST GOVERNMENT WASTE,≤100
108475424087278,Gig Saver,These ads ran without a disclaimer,≤100
110948383618248,John Berry - Winning The Next Battle,Raoul Andre Davis,≤100
1430360963945095,MALA: Muslim American Leadership Alliance,These ads ran without a disclaimer,≤100
28126338304,Surfrider Foundation,"SURFRIDER FOUNDATION, INC",≤100
208692369141192,State Employees Association of North Carolina,"STATE EMPLOYEES ASSOCIATION OF NORTH CAROLINA, INC.",≤100
103316257862246,Cuba Great Again,Carlos None Ramos,≤100
1561007084146010,All In Together,Priya Kimberly Elangovan,≤100
140985439405868,PosiGen,PosiGen,≤100
1626952504226671,Tiger Grafx LLC,TIGER GRAFX LLC,≤100
107229100853278,Don Morris for Vigo County Council at Large,Donald Wayne Morris,≤100
530628950745171,Vote In Or Out,Lisa Chin Mollica,≤100
109694120737377,Shark's Daily Wealth Tips,One Dollar Smarter,≤100
101162851267986,US Programs And Benefits,US Programs And Benefits,≤100
104306787973072,Flagwix,These ads ran without a disclaimer,≤100
782093245218764,Qasim Rashid,RASHID FOR VA,≤100
630718673748746,Women for America First,Women for America First,≤100
104435694514313,Military Benefits USA,One Dollar Smarter,≤100
1526707030943680,Phoenix Dream Center,City Help Inc of Phoenix dba Phoenix Dream Center,≤100
30168234791,California Health Care Foundation,CALIFORNIA HEALTH CARE FOUNDATION,≤100
341858589449,Save Bristol Bay,"TROUT UNLIMITED, INC.",≤100
595278427239618,Gayety,Levi Larry Chambers,≤100
101653758182065,Nursing Home Patient Rights,X Social Media LLC,≤100
289047457785218,Mira Lehr,Jose Raul Lima,≤100
570808702965953,A Continuous Charity,These ads ran without a disclaimer,≤100
443846235779400,"Tim Peristeridis, DC & Dean Bender, DC",Efthimios Peristeridis,≤100
22627435207,Presbyterian Church (U.S.A.),Presbyterian Church (U.S.A.),≤100
175068270105,Seattle's Union Gospel Mission,SEATTLE'S UNION GOSPEL MISSION,≤100
502719783166115,Dee Talmage for State Central Committee - Senate District 2,Dee Talmage for State Central Committee,≤100
254258781973578,2Tree Bracelets,2Tree LLC,≤100
145330045785,The Advocates for Self-Government,The Advocates for Self-Government,≤100
249546725064731,ScottCre8ive,Scott J Agnoli,≤100
474062436008137,Michael McCaul for Texas,"McCaul for Congress, Inc.",≤100
999775873528189,Stopping Socialism,The Heartland Institute,≤100
109094520786247,Military Support & Claims,What's Your Injury Worth,≤100
409241403211783,GAMA Dems,"Blaquid Holdings LLC, DBA GAMA Dems",≤100
2409216849324204,School District of Newberry County,School District of Newberry County,≤100
714964525283154,Texas Citizens Coalition,Texas Citizens Coalition,≤100
113219210329199,genderxist,Melissa A Wallen,≤100
1601274913421469,Voices with Refugees - أصوات مع اللاجئين,These ads ran without a disclaimer,≤100
230251243697957,Wendy Rogers,Wendy Rogers for AZ Senate,≤100
114833761835,Dan Patrick,Texans For Dan Patrick,≤100
102911018120276,Blmfacemask,BLM FACE MASK,≤100
47924244850,Tony La Russa's Animal Rescue Foundation,Tony La Russa's Animal Rescue Foundation,≤100
101331784823473,USA Custom Gifts,These ads ran without a disclaimer,≤100
376939579104,American Heart Association - Indiana,American Heart Association,≤100
338776239487764,Pennsylvania Record,The Record,≤100
136211573758668,State Representative Steve Allison,Steve Allison,≤100
296914550322200,Jose Javier Rodriguez,Jose Javier Rodriguez Campaign,≤100
123888524347006,Greene County Public Health,GREENE COUNTY COMBINED HEALTH DISTRICT,≤100
208536709176438,Weiss Ratings,These ads ran without a disclaimer,≤100
141125169895585,Degree Dash,These ads ran without a disclaimer,≤100
510983808935302,Parker Hudson,Frank Parker Hudson Jr,≤100
204623453392865,Angelica Dueñas for Congress - CA29,ANGELICA DUENAS FOR CONGRESS 2020,≤100
858683790971210,Inside Arabia,Inside Arabia,≤100
104286701186656,Biden Klobuchar 2020,Kevin R Mccarthy,≤100
113330620093147,Sunny for Congress,Suneetha Chaparala,≤100
877489392359717,For Our Future Ohio,For Our Future Action Fund,≤100
1400371370253041,Eagan Immigration,Eagan Immigration,≤100
111534690528438,How Can We Help,These ads ran without a disclaimer,≤100
35677414105,National Kidney Foundation,"NATIONAL KIDNEY FOUNDATION, INC.",≤100
259924897430716,VoteRiders,VoteRiders,≤100
113042546706999,Wendell Champion,CHAMPION FOR CONGRESS,≤100
103882371235207,SellSage,SELLSAGE LLC,≤100
51359055679,LeadingAge,"LEADINGAGE, INC.",≤100
104938814276248,Brush Plastic Away,These ads ran without a disclaimer,≤100
329155814320463,Josh Travis,Joshua J Travis,≤100
227330344038678,Disco Donnie Presents,Disco Donnie Presents,≤100
113603941993103,Randy's Diner,These ads ran without a disclaimer,≤100
100984244959464,Left Right Politics,Left Right Politics,≤100
399366360669553,Jamaal Bowman for Congress,Bowman For Congress,≤100
350914689303,AARP Iowa,AARP,≤100
130475070381268,Treasurer Michael Frerichs,Illinois Treasurer's Office,≤100
241994476248897,Wild Minimalist,Wild Minimalist,≤100
374520129877,ACCE Action,Alliance of Californians for Community Empowerment Action,≤100
184515448714270,Assemblyman Howard Watts,Committee to Elect Howard Watts,≤100
249533275058023,Pennsylvania Chamber of Business and Industry,PA Chamber of Business and Industry,≤100
101163924751541,The College Conservatives,Keith Koontz,≤100
1443864392358133,If These Ovaries Could Talk,Robin L Hopkins,≤100
111833201704,Faith and Freedom Coalition,Faith & Freedom Coalition,≤100
100794248139278,Red Wave Movement,Red Wave Movement,≤100
108796160521260,Triangle ADOS,Latosha Marie Gibson,≤100
212364922245261,Adam Smith Society,The Adam Smith Society,≤100
296527950373,Felix W. Ortiz,Friends of Felix W Ortiz,≤100
100322931670190,Donna Rice for Wyoming,Donna for Wyoming,≤100
316796525351760,ARC media,ARC Media,≤100
104920491105320,Allen Balog for State Representative 59th District MI,Buckl Hicks,≤100
101150021367551,Renee Swann for Congress,Renee Swann for Congress,≤100
263223951150352,Turn It Blue Digital Tool Kits,Turn It Blue Digital,≤100
374876452974178,McShane LLC,McShane LLC,≤100
1051430974924195,I Love Donald Trump,James R Oddo,≤100
109752160627040,Heather Cerone for State Representative,HEATHER CERONE FOR STATE REPRESENTATIVE,≤100
1194419550610259,Our Revolution,Our Revolution,≤100
27591534505,SPIRIT 105.3,CRISTA MINISTRIES,≤100
1385294418360578,Linda Koop,KOOP FOR TEXAS,≤100
107824227479023,Wisconsin Organizing Together 2020,"A Better Wisconsin Together, Inc.",≤100
1615371565414021,Brian Elder for State Representative,Friends of Brian Elder,≤100
131385910227393,Catholic Mobilizing Network,CATHOLIC MOBILIZING NETWORK,≤100
100264368034561,Beth Beskin for Georgia Supreme Court Justice,Beskin for Justice Inc,≤100
103987634439727,Marilyn Strickland,STRICKLAND FOR WASHINGTON,≤100
216052228433696,Arcus Foundation - Social Justice,ARCUS FOUNDATION,≤100
123267457850239,SC DHEC,South Carolina Department of Health & Environmental Control,≤100
107772547450439,Visibly Black,Visibly Black,≤100
1586241161699749,DeliverFund,DeliverFund,≤100
1423005664414277,Libertarian Party Mises Caucus,MISES PAC,≤100
112287913481898,Cindy Banyai for Florida Congressional District 19,FRIENDS OF CINDY BANYAI,≤100
1721467687891795,Partnership for Conservation,Partnership for Conservation,≤100
182633468499582,Tae Phoenix,Tae Phoenix Entertainment,≤100
145070702929144,American Federation for Children Action Fund Georgia Independent Committee,"AMERICAN FEDERATION FOR CHILDREN ACTION FUND, INC.",≤100
100939611616931,Elect Tawanna Simpson State Representative District 4,Committee to Elect Tawanna Simpson for State Representative District 4,≤100
1605394416416471,Phillips Accountancy Corporation,These ads ran without a disclaimer,≤100
449202631932231,Mike Johnson,MIKE JOHNSON FOR LOUISIANA,≤100
686963025019140,One APIA Nevada,One APIA Nevada,≤100
138014081407,Shareable,Tides Center/ Shareable,≤100
110698532662064,Kristofer Enlow Lyon Township Trustee,Friends of Kristofer Enlow,≤100
105750427689798,DumpTrump,BSPolitics LLC,≤100
109884199043292,EDF Health,"ENVIRONMENTAL DEFENSE FUND, INCORPORATED",≤100
28394917492,Second Harvest Food Bank of Central Florida,"SECOND HARVEST FOOD BANK OF CENTRAL FLORIDA, INC.",≤100
682906438559761,LARQ,"LARQ, Inc.",≤100
109784093976549,Military Earplug Settlements,One Dollar Smarter,≤100
108548567413729,Christopher Davis For Congress,Christopher Davis For Congress,≤100
1595781660539201,Daniel Hinkle for State Representative,Daniel Hinkle For State Representative,≤100
116924065002990,Indiana Democratic Party,INDIANA DEMOCRATIC CONGRESSIONAL VICTORY COMMITTEE,≤100
118102761610004,Freeman Ng,Freeman Ng,≤100
111894353686773,Posi-comm Viewpoints,Frederick Jackson Haggerson,≤100
215915951780663,Louisiana Chemical Association,Louisiana Chemical Association,≤100
281683575282840,Polleticks,Polleticks Inc.,≤100
2099448153445994,Students for Life Action,"STUDENTS FOR LIFE OF AMERICA, INC.",≤100
215339605598513,Jabari for State Senate,Jabari for State Senate,≤100
107048270743008,Democratic Oath,Democratic Oath,≤100
107297540666889,DemCast Arizona,DemCast USA,≤100
39851621214,Student Press Law Center,STUDENT PRESS LAW CENTER INC,≤100
116173266451580,Adrienne Bennett for Congress,ADRIENNE FOR CONGRESS,≤100
110585410627372,Monkeyed Up Equine,"The Business Brokers, Inc.",≤100
21448421460,Living Lands and Waters,Living Lands & Waters,≤100
481807565214969,Palmetto Promise Institute,Palmetto Promise Institute,≤100
363020200468603,ProGrizzly,These ads ran without a disclaimer,≤100
104902094364479,David Bass for Frederick Board of Education,Friends of David A. Bass,≤100
1616206801792875,ELECT Shondra Summers-Armstrong- Assembly District 6,Committee to Elect Shondra Summers-Armstrong,≤100
154374415297879,Pat Hackett for Congress,Pat Hackett for Congress,≤100
1203003053119398,Pallet Shelter,Pallet SPC,≤100
156802024655451,Colorado Care Workers Unite,Colorado Care Workers Unite,≤100
694018803971067,Chinese American Voters Education Committee - CAVEC,Chinese American Voters Education Committee,≤100
194038518184737,Vote4Haynes,Committee To Elect Benjamin Haynes Sheriff,≤100
306407418528,Washtenaw County Health Department,Washtenaw County Health Department,≤100
118204781638402,Pierce County Auditor's Office,Pierce County Auditor's Office,≤100
105979540829005,theyoungspiller,Young Spiller Music,≤100
113334930102591,Glystn,Glystn Inc.,≤100
315995348904534,Cottie for State Assembly,Petrie-Norris for Assembly 2020 FPPC ID #1414368,≤100
154269528015922,Byron Donalds,Byron Donalds for Congress,≤100
1312902825543317,American Nightmare Film,Jesus Nebot International,≤100
109903167155203,Mimi Rocah for District Attorney,Mimi Rocah for DA,≤100
470696860409500,Alp Basaran for Congress,Alp Basaran for Congress,≤100
107458160898024,Straight Outta Quarantine,Aaron Hayes Stclair,≤100
348602605618510,Invidme,InVidMe,≤100
112433407081819,Conversations About Commercialization,Imperium Advisors,≤100
110019057128663,Legacy Rarities,Thomas Edward Zionkowski,≤100
218020061613734,UBS,These ads ran without a disclaimer,≤100
104372151148124,Garden Home Ministries,David Shaun Pienaar,≤100
983573491675080,Grace Meng,GRACE FOR NEW YORK,≤100
304174600459936,Front Porch Sense,Marnie Lynn Kuhns,≤100
100821338289859,Republicans For Integrity,Republicans For Integrity,≤100
114314450118087,Darma for City Council 37,Darma V Diaz CD37,≤100
106360791042372,Wildernetwork,Andrea Susan Mendozavasconez,≤100
106029154202945,Trump Champion,Trump Champion,≤100
132979203888,National Right To Work,National Right to Work Committee,≤100
104836377541994,Ride The Fence,Ride The Fence,≤100
63240625785,National Immigration Forum,NATIONAL IMMIGRATION FORUM,≤100
434224137354568,Dr. Rich McCormick for Congress,Friends of McCormick,≤100
196622367084590,Dulcie Taylor,Thomas M Wainman,≤100
32682889528,U.S. Chamber of Commerce,The U.S. Chamber of Commerce,≤100
103727821248332,DealCrushers,These ads ran without a disclaimer,≤100
122348431178365,Mothering Justice,Mothering Justice,≤100
1712667002114371,Mark And The Millennials,Mark And The Millennials,≤100
104848367681927,3M Case Support,One Dollar Smarter,≤100
101401179944527,Mona Foundation,MONA FOUNDATION,≤100
322778165249416,Protect Colorado's Vote,Protect Colorado's Vote,≤100
109097990639753,Unite for Colorado,Unite for Colorado,≤100
109041830671972,Opioid Addiction Compensation,These ads ran without a disclaimer,≤100
105986927538317,Triump Apparel,Triump Apparel,≤100
6355254859,Michael McCaul,Congressman Michael McCaul,≤100
128716440866482,Adam Milstein,Adam Milstein,≤100
645538035569431,FundKite,AKF Inc. dba FundKite,≤100
2105963566333403,Red Rocket Brand,Ramiro Hernandez,≤100
102548631287205,Keep America Great Coin 2020,Keep America Great Coin 2020,≤100
111091723898352,"Two Pastors, Their Guests - Keeping It Real",Brian Matthew Callies,≤100
102637938027067,Eric Schaefer 2020,The Committee to Elect Eric Schaefer,≤100
102940184545425,Brigid Callahan Harrison for Congress,Brigid for South Jersey,≤100
2266444033567875,Grump Merch,Grump Merch,≤100
116190233409896,Adam Wiley For State Rep HD25,Committee To Elect Adam Wiley For State Representative,≤100
102951081455520,Black and Boujee,These ads ran without a disclaimer,≤100
103911824657671,Health Insurance,Alexander Melen,≤100
2561836903850958,Spark Progress Initiative,Spark Progress Initiative,≤100
16352157727,Alfred A. Knopf,Penguin Random House LLC,≤100
507879779394819,Assemblywoman Sandra Jauregui,Sandra Jauregui,≤100
111328390234709,Alexis Johnson for Congress,Alexis Johnson for Congress,≤100
1092340954202973,Maya Rockeymoore-Cummings for Congress,Maya Rockeymoore-Cummings for Congress,≤100
163737697799356,Justice Brett Busby,Brett Busby Campaign,≤100
373666602703066,Kendra's Boutique,These ads ran without a disclaimer,≤100
600217573480158,GOPStore.com,Brian James Harlin,≤100
1520852664890753,Beau Biden Foundation for the Protection of Children,Beau Biden Foundation for the Protection of Children,≤100
298827966811602,Trump Recession,Maurice Lane Ponsart,≤100
80060992758,Center for Food Safety,"CENTER FOR FOOD SAFETY, THE",≤100
93209809316,The Prosper Group,The Prosper Group,≤100
229812467461262,Big League Politics,Big League Politics,≤100
309914836350740,Alliance to Counter Crime Online,CINTOC: Alliance to Counter Crime Online,≤100
428821014132730,Katie Porter,Katie Porter For Congress,≤100
2157366871006791,Full View Games,Scott Lindy Digirolamo,≤100
692098794280101,Seth Gruber,Seth David Gruber,≤100
617037072140415,420 Waldos Watch,Time Concepts,≤100
515224855346579,New Politics,New Politics,≤100
193628397865385,Chip Roy,CHIP ROY FOR CONGRESS,≤100
110860657278224,Moderate Insight,Moderate Insight,≤100
273159179702617,New Direction PAC,New Direction PAC,≤100
10803722213,Common Cause,These ads ran without a disclaimer,≤100
404747459988821,The Brighter Michigan PAC,Eric Allen Castiglia,≤100
568103006940639,Law Office of Gary J. Kim,Law Offices of Gary J. Kim,≤100
100429548316445,Savior Now,These ads ran without a disclaimer,≤100
1789651861157958,Values To Action,Values to Action,≤100
362070734130110,Give Trump A Chance,David Slossberg,≤100
105727861054370,A Better Place Today,Priscilla Cao,≤100
1571453109770170,Reclaim The American Dream,Reclaim The American Dream,≤100
196731290352711,MDWCOMM,MDW Communications LLC,≤100
191210710930194,Susan Talamantes Eggman for State Senate,Susan Eggman for State Senate,≤100
112483970336673,VOPAC Victims of Parental Alienation Community,Bartolo Drago,≤100
1088950287806118,Climate Hustle 2,CFACT,≤100
